n_early,param,value
50,c,0.14273571968078613
50,c,0.16636985540390015
50,c,0.14920048415660858
50,c,0.15831318497657776
50,c,0.1387632042169571
50,c,0.0841166079044342
50,c,0.13309240341186523
50,c,0.14573204517364502
50,c,0.15329022705554962
50,c,0.14948545396327972
50,c,0.13605287671089172
50,c,0.1589021533727646
50,c,0.14331714808940887
50,c,0.15497632324695587
50,c,0.13938158750534058
50,c,0.138050839304924
50,c,0.1502441018819809
50,c,0.1361444890499115
50,c,0.10497485846281052
50,c,0.14814050495624542
50,c,0.14381231367588043
50,c,0.1303652971982956
50,c,0.1240590512752533
50,c,0.14197632670402527
50,c,0.13337448239326477
50,c,0.13432171940803528
50,c,0.11349166929721832
50,c,0.1004737913608551
50,c,0.12803100049495697
50,c,0.1325087994337082
50,c,0.1327713131904602
50,c,0.1300537884235382
50,c,0.1239529475569725
50,c,0.13859279453754425
50,c,0.13136842846870422
50,c,0.12915632128715515
50,c,0.14116346836090088
50,c,0.12817318737506866
50,c,0.14027240872383118
50,c,0.12464255094528198
50,c,0.12884846329689026
50,c,0.13598662614822388
50,c,0.1270328015089035
50,c,0.1328769028186798
50,c,0.13252386450767517
50,c,0.12627315521240234
50,c,0.1383247822523117
50,c,0.13320723176002502
50,c,0.13016143441200256
50,c,0.13955339789390564
50,c,0.13304322957992554
50,c,0.15156444907188416
50,c,0.1478717178106308
50,c,0.16584078967571259
50,c,0.15842586755752563
50,c,0.15551261603832245
50,c,0.12037587910890579
50,c,0.1349186897277832
50,c,0.15999732911586761
50,c,0.15140384435653687
50,c,0.16668781638145447
50,c,0.13266140222549438
50,c,0.15029816329479218
50,c,0.161734476685524
50,c,0.14860522747039795
50,c,0.15161269903182983
50,c,0.12802165746688843
50,c,0.1309652030467987
50,c,0.17048059403896332
50,c,0.14920565485954285
50,c,0.11557754874229431
50,c,0.15071463584899902
50,c,0.13695845007896423
50,c,0.13446460664272308
50,c,0.14140915870666504
50,c,0.15571147203445435
50,c,0.1347566843032837
50,c,0.14805808663368225
50,c,0.1479194462299347
50,c,0.15113933384418488
50,c,0.13022908568382263
50,c,0.1473258137702942
50,c,0.13349054753780365
50,c,0.15098117291927338
50,c,0.15386758744716644
50,c,0.146450012922287
50,c,0.13868144154548645
50,c,0.15280406177043915
50,c,0.1307627558708191
50,c,0.14607860147953033
50,c,0.13421067595481873
50,c,0.13473950326442719
50,c,0.1293608695268631
50,c,0.1478794515132904
50,c,0.14860472083091736
50,c,0.13485932350158691
50,c,0.13729774951934814
50,c,0.1320813149213791
50,c,0.12860657274723053
